id,created_at,text
1161871058800119808,2019-08-15 05:23:41,@Madisonkbuckley He been working out
1161741486490345474,2019-08-14 20:48:49,"@naturallight Please, I need this sweet elixir of life."
1161477243824197632,2019-08-14 03:18:48,I've had a good life... Take me now. https://t.co/1CEjXsaDJn
1161086647255126018,2019-08-13 01:26:43,I forgot how terrible ot feels to sweat in the water. #D1Bound
1160253268100100097,2019-08-10 18:15:10,@lilyradx Well what was it? The people want to know!
1159191647210692608,2019-08-07 19:56:40,@JankiP5 @keeleexenophon No
1159188649294147585,2019-08-07 19:44:45,@JankiP5 @keeleexenophon I'm getting a vasectomy.
1159184975914328066,2019-08-07 19:30:09,"Girls who say ""PERIODDDTTTT"" or any variation thereof will get pregnant by the end of the year."
1157776853358325761,2019-08-03 22:14:46,https://t.co/vpgjAZlCgY
1157776778099908611,2019-08-03 22:14:29,"Which dog name is better, dog is in the thread"
1156779146397323264,2019-08-01 04:10:15,City Boys leaving a party together after 2 white claws https://t.co/uS0EYWG1D7
1156381251114360832,2019-07-31 01:49:09,@kirstnc MTV knows https://t.co/XijkM0K43C
1156273666679812104,2019-07-30 18:41:39,Sco pa tu ma naa??? https://t.co/avdFAm696L
1154236643622227968,2019-07-25 03:47:15,@kayyloween Yeet https://t.co/ZiSZZKd09W
1152710821090406400,2019-07-20 22:44:10,@lilninahiraga What would Jesus do
1152428772198625280,2019-07-20 04:03:25,Is eating coochie foreplay
1151817495264866305,2019-07-18 11:34:25,@___DrJ___ Which one are u?
1150589540345745409,2019-07-15 02:14:57,y'all ain't helpin our stereotype. https://t.co/irG36pWFkP
1150183298234224641,2019-07-13 23:20:42,@DaChampjd @sleazymcneazy @TheFreak5000 https://t.co/dVKzKub6R6
1149181223547342850,2019-07-11 04:58:49,@pixiechickxoxo @taylvr I got married lmao
1149138130009763845,2019-07-11 02:07:34,@taylvr My wife and I met on tinder
1148925010603577345,2019-07-10 12:00:43,@keiannabrookes Trash.
1148780574557057024,2019-07-10 02:26:46,When ur fever breaks and u get all sweaty 🥴🥴🥴👌🏿
1148649813673762816,2019-07-09 17:47:11,@StayBrutalAlex @___DrJ___ https://t.co/gytvZRxV0O
1145507755127660544,2019-07-01 01:41:45,@jw91899 @shelbyy_dyer https://t.co/hfrjaeHDEI
1139426928111357952,2019-06-14 06:58:43,"@IsaacDollaSign @PaigecPrice @keeleexenophon Played like a champ, gave it his 100 paw-cent"
1139426319295537152,2019-06-14 06:56:18,@PaigecPrice @keeleexenophon You got your shit pushed in by Team Jacob 😤
1138997655781163013,2019-06-13 02:32:57,@keeleexenophon is ashamed to admit it. Smh. https://t.co/2PgY2IomjH
1138618129448341504,2019-06-12 01:24:51,"""Hi, Joker"" https://t.co/SNwN3g8DTA"
1138067775233171456,2019-06-10 12:57:56,@lilninahiraga https://t.co/oR7UaClDT0
1137811510829469697,2019-06-09 19:59:38,"@TheMassiveMK @___DrJ___ ""Sir, Finishing this Sprite"" would have been better"
1137155493057781763,2019-06-08 00:32:51,America's next top model season 22... Hadassah more like HEAD-ASSAH 😤
1136485422194941952,2019-06-06 04:10:14,Y'all every jerk off to a 1956 Buick Skylark?
1136476719379099648,2019-06-06 03:35:39,@lilninahiraga 76 business hours
1136476513514270720,2019-06-06 03:34:50,@scumbread Do it. Fucken do it. Let these people know your voice is POWERFUL
1135246552396701696,2019-06-02 18:07:24,This video would be funny if people didn't actually take it seriously. https://t.co/5lV9Se31dl
1134565276702453760,2019-05-31 21:00:15,How many silver teeth he got? https://t.co/ZC0U9h23VF
1134489628977893376,2019-05-31 15:59:40,@smarrettsmoigt 🅱️ig 🅱️'s only
1134361548057587713,2019-05-31 07:30:43,White kids from suburbia who talk like they were raised in the inner city because they listened to one mumble rap s… https://t.co/n2kLwR79aX
1133578396586393601,2019-05-29 03:38:45,"Crosby, Stills, and Nash be hitting different tonight boys"
1132295397173583873,2019-05-25 14:40:34,I hate the Lana del Rey cover of doin' time. That song along with a lot of other Sublime songs shaped my middle/hig… https://t.co/CvRg9hyW4l
1130695172050829314,2019-05-21 04:41:50,Y'all heard about this g eazy guy?
1130259602094870528,2019-05-19 23:51:03,One 4 mile run later and I remember why doing it every day is important. R.i.p my calves.
1129415713100312576,2019-05-17 15:57:44,@CCCALLC13 @TomiLahren https://t.co/yBXLomuyxC
1125646225854869504,2019-05-07 06:19:08,This Tweet from @chum_ass has been withheld in: Hong Kong.
1125577123442364417,2019-05-07 01:44:33,Not really tho
1125575380927168517,2019-05-07 01:37:37,I want to fucken KMS lmaoooo
1125150560007675904,2019-05-05 21:29:32,Everything fucking hurts
1124911314328064000,2019-05-05 05:38:51,@ItsyagirlA 💀
1124720320945037312,2019-05-04 16:59:55,@ayannaacloy We love Juan
1119044668493303809,2019-04-19 01:06:54,@LilNasX Nickelback
1118716942980919297,2019-04-18 03:24:38,@KaylynOlivarria Congrats. The first one is always special.
1118526323385827329,2019-04-17 14:47:11,@lilyradx You're too close to the end to get kicked out for not showing up. Just something to think about.
1116096206617370625,2019-04-10 21:50:46,I urge you to see help if you feel you need it and don't stop until you get the right kind. This isn't an exact sci… https://t.co/RbmnZWLKcn
1116095937049444353,2019-04-10 21:49:42,You're supplementing or inhibiting the body's over production/consumption of hormones so that you are able to exist… https://t.co/11Nt2vJPcs
1116095410844655622,2019-04-10 21:47:36,"This is a dangerous message to everyone who uses these medications. There is a lot of stigma, but if you understand… https://t.co/0qUdAWR5NF"
1115473725657440256,2019-04-09 04:37:15,Is that Aubrey Plaza https://t.co/BItsY9xDyb
1115109358399045632,2019-04-08 04:29:23,https://t.co/J7fapsqkGf
1114569366379614211,2019-04-06 16:43:39,Some dumb bitch is on her way to drive her shitty Subaru into these fields I can feel it. https://t.co/klWvdapHkk
1112898360908840960,2019-04-02 02:03:40,@keeleexenophon Go fuck yourself about it.
1112897855868624896,2019-04-02 02:01:40,@keeleexenophon  won't get a taint tattoo with me. Does she even love me?
1111954877377335297,2019-03-30 11:34:36,@smarrettsmoigt @rdznicole__ ... bro you were there...
1111517797476110336,2019-03-29 06:37:48,@smarrettsmoigt https://t.co/q8z82m5CpO
1111515994843942912,2019-03-29 06:30:38,@ Bois https://t.co/AcnGOMLv8G
1110822619576782848,2019-03-27 08:35:25,https://t.co/qEgUaP5sWM
1110154623313166344,2019-03-25 12:21:02,@ryanyeetz https://t.co/wlSmW5dYBP
1108963659047292933,2019-03-22 05:28:34,@smarrettsmoigt ... how'd u Kno my secret ese
1108878401509752834,2019-03-21 23:49:47,@chuck_whiteless John Wayne airport in Irvine CA. A good time.
1108869621610881024,2019-03-21 23:14:54,@Kelseymorreno U tryna fight
1108773883962753025,2019-03-21 16:54:28,The bartender at John Wayne hooks it up with the Gin lads. I'm fucking blasted.
1108595314771091461,2019-03-21 05:04:54,"@ayannaacloy I kinda did it, it wasn't a bad time."
1107762129183006720,2019-03-18 21:54:07,@PaigecPrice All
1107726737830367232,2019-03-18 19:33:29,"Something I've been thinking about a lot, if you want to normalize veganism/sustainable living, ditch the elitism/c… https://t.co/4tOrzOeMBs"
1105589358592057344,2019-03-12 22:00:18,This an earth cream pie https://t.co/4kghgdb9Oi
1104743080350048256,2019-03-10 13:57:30,@lustfulgray @colesprouse @dylansprouse @EthanDolan @GraysonDolan https://t.co/7EhHVKB7Vj
1103626942367055875,2019-03-07 12:02:22,@ayannaacloy It's that think between a woman's legs I think
1103442557911138305,2019-03-06 23:49:41,Butt toads https://t.co/o8aiFHRvPu
1101356016812335109,2019-03-01 05:38:31,I 100% accidentally answered a question twice. o whale
1101352406162509824,2019-03-01 05:24:10,@Kelseymorreno https://t.co/qIoTiawLW9
1101351627028656128,2019-03-01 05:21:04,I'm at the point of drunk where my lips are numb and it feels good.
1100852175184543744,2019-02-27 20:16:26,@smarrettsmoigt @Tooba_Sd Thoughts and Prayers
1100384138241167363,2019-02-26 13:16:37,@Michaela_Edgin I got a dollar
1099845975441637376,2019-02-25 01:38:09,Fleet in fleet out https://t.co/WRuJ44sUiL
1098749622946852865,2019-02-22 01:01:38,@Michaela_Edgin U can't fool me
1098748969944010753,2019-02-22 00:59:02,@Michaela_Edgin You said some shit about a wonton and I want it back. Don't u try to hide your mistakes.
1098581882013470720,2019-02-21 13:55:05,"@Udderfly @DemxnBlxxd_ @tennseventeen @_softvegan Ben, sweetie, you seem like a great guy but here's the thing, you… https://t.co/UY4CzoQCnd"
1098572639059300354,2019-02-21 13:18:22,"@Michaela_Edgin Please no, my mom will make me delete my Twitter :(((((("
1098437626477060096,2019-02-21 04:21:52,Y'all dumbasses gonna start zippering up some major shit and end up in the ER anyway https://t.co/7Siw6u3OUn
1096619655035260928,2019-02-16 03:57:54,@keeleexenophon https://t.co/Y82CC0u0wC
1096532138525118464,2019-02-15 22:10:09,@keeleexenophon Hey you know what about that. Go fuck yourself.
1096449404473667584,2019-02-15 16:41:23,@lilninahiraga There are way too many letters in this. What is it.
1095800220879851520,2019-02-13 21:41:46,She won't break me. @keeleexenophon https://t.co/Hkso58tVU9
1095671165794897920,2019-02-13 13:08:57,@scumbread True friend 😢💙
1095468135774371841,2019-02-12 23:42:11,@scumbread Can we still go LARPing...
1095464765596540929,2019-02-12 23:28:47,@scumbread If this is about LARP then I'll go LARPing with you.
1095464645912072194,2019-02-12 23:28:18,@_omla_ @ruckin_ I get you were born after 2000 smh
1095409542626709504,2019-02-12 19:49:21,"@_omla_ @ruckin_ Bruh you ain't from California if you call it ""CaLi"" you from ""NorCal"" or ""SoCal"" or do you just g… https://t.co/0dERQJjYR3"
1095192173060993024,2019-02-12 05:25:36,@_omla_ @ruckin_ Bro... That's... San Francisco... Like IN California...
1095027818826739713,2019-02-11 18:32:31,@amanda_c_rae Because a cushioned pillow likely puts your neck at an angle that is not conducive for long-term bone… https://t.co/3pT4JRfLO9
1094959682370842624,2019-02-11 14:01:46,@PaisaTweets_ @itzeeelromero @bluenchiladas @JllamasCrusader  this shit ended me
1094959457656803333,2019-02-11 14:00:52,@lilninahiraga You don't want this smoke. Eat ya greens.
1094359229689970689,2019-02-09 22:15:47,@javeigh https://t.co/KyBaNX5lTg
1094285749229420545,2019-02-09 17:23:48,"@cananyonecme As an American, she's free to think and say pretty much whatever she wants. Don't ever stop speaking… https://t.co/1Z1Wh0CGmh"
1093602531740213248,2019-02-07 20:08:56,"This trend of random threads of pictures has gotten out of hand. Y'all just be like ""ladies let's show em... Drop y… https://t.co/sYJCbrbZXk"
1093368649522573313,2019-02-07 04:39:34,@Karl_t0ffel He's boolin in Argentina with all the old ass Nazis
1093329682785804288,2019-02-07 02:04:44,@Michaela_Edgin Ur welcome
1093329553890701318,2019-02-07 02:04:13,@Michaela_Edgin Barrack Obama would approve this message.
1092642242790076416,2019-02-05 04:33:05,My melatonin was just about to hit when these muther fuckers opened the door loud as shit. &gt;:(
1092576855801118720,2019-02-05 00:13:16,"Elastigirl, Mrs. Turner, Ann, Louis. Final choice. https://t.co/lkj317BD6e"
1092292238124765185,2019-02-04 05:22:18,"@scumbread Bro ... Cash is King. If they ain't paying your bills, dicking you down, or being any sort of positive i… https://t.co/fbP5ASk5RY"
1092263092094935041,2019-02-04 03:26:29,@scumbread No balls
1092263075720413185,2019-02-04 03:26:25,@scumbread Do it
1091922590774513664,2019-02-03 04:53:27,@jaemaoli It don't work. I be softer than a spaghettio
1091852066413252608,2019-02-03 00:13:12,@Perlybear @IsaacDollaSign
1091551893854322688,2019-02-02 04:20:26,@PaigecPrice https://t.co/6tvSPtPPA6
1091550179935875072,2019-02-02 04:13:37,@PaigecPrice I'mma reach thru the internet and smack u
1091403802358542337,2019-02-01 18:31:58,All of the people I went to highschool with are just now learning enough about medicine/A&amp;P to use the fancy words… https://t.co/4bX7ja0u1W
1091208977495527424,2019-02-01 05:37:48,@JankiP5 10mg melatonin and 3 lite beers out like a light.
1091198130752815106,2019-02-01 04:54:42,"This is disgusting, @CNN as a ""respected"" news agency you should attempt to have some amount of tact when selecting… https://t.co/47fDiQsLZl"
1091161276414394368,2019-02-01 02:28:15,@keeleexenophon Love you baby doll ❤️
1091158262488186880,2019-02-01 02:16:17,@keeleexenophon @ me next time
1090853546394898433,2019-01-31 06:05:27,Y'all https://t.co/FsNZKIisT2
1090406447198949377,2019-01-30 00:28:50,I just took half a sixer to the dome piece and watched secret time with Bert Kreischer  life is pretty güd
1090405625681584128,2019-01-30 00:25:34,@scumbread One team. One fight.
1090383803942608897,2019-01-29 22:58:51,"@riddimangel ""i HaD iT iN mY dRaFtS"""
1090383393915916291,2019-01-29 22:57:14,"""gReY's AnAtOmY"" head ass mother fuckers https://t.co/BMdsUbZepd"
1089923150098370560,2019-01-28 16:28:23,@Karl_t0ffel @ayannaacloy @urie_ez Damn boy must suck to be you
1089908723231928321,2019-01-28 15:31:03,@ayannaacloy @Karl_t0ffel @urie_ez If you don't do your HI you'll end up stuck in Tennessee with 100% humidity and… https://t.co/5t6dGcjROa
1089902951500578816,2019-01-28 15:08:07,"@Karl_t0ffel @ayannaacloy @urie_ez The Army gets Camaros, the Air Force gets Bentley's. Educate yourself 😤"
1089843690863058944,2019-01-28 11:12:38,@lilninahiraga Feliz crumpet anus
1089732627937021953,2019-01-28 03:51:19,@PaigecPrice @chuck_whiteless Jimmy Eat World&gt;&gt;&gt;&gt;
1089730591656939520,2019-01-28 03:43:13,We really reached that level today. https://t.co/unW2ynX9Po
1089728240418254850,2019-01-28 03:33:53,@chuck_whiteless @PaigecPrice Wheeler walker Jr.&gt;Dale Earnhardt SR.&gt;Kenney Chesney
1089708955968987137,2019-01-28 02:17:15,"@urie_ez @aalondra_m @yeealondra Deadass, y'all think that shits boring until you get stuck in fucking Tennessee."
1089696895172296705,2019-01-28 01:29:20,@PaigecPrice He IS the money boi
1089692175028416513,2019-01-28 01:10:34,@PaigecPrice George Washington
1089410114262573056,2019-01-27 06:29:46,@Laney_Grey420 Please Bob Ross is my idol let me see dat shit
1088117309863088128,2019-01-23 16:52:37,@kirstnc https://t.co/VPcveGN5jG
1087950068349575170,2019-01-23 05:48:04,"@CharlesDeLeon95 @4theloveofTex @radiorahqueen By the size of your arms ""rocked"" is too big... Maybe like pebbled... Or graveled."
1087937568061210624,2019-01-23 04:58:23,Fuck me I love my friends.
1087881617421545473,2019-01-23 01:16:04,@JankiP5 https://t.co/kjI89j2xul
1087848403516751872,2019-01-22 23:04:05,Googled boobz and was not disappointed. https://t.co/Jwhbi7fOgZ
1087846056610680832,2019-01-22 22:54:45,@JankiP5 Ur gonna lose all of them
1087841878278586368,2019-01-22 22:38:09,Worst fucking medical advice ever in this thread 10/10 do not recommend. Do recommend some of the steps for evading. https://t.co/5cnd4hf9xa
1087841510396252167,2019-01-22 22:36:41,@Lena_De_Spell @lareinavicc Never put sugar in someone's body. It promotes bacterial growth and makes the wound sti… https://t.co/RfOWGGMuod
