id,created_at,text
951128928768479233,2018-01-10 16:29:42,If anyone wants to pretend to be my pet ostrich turned cheating ex-wife on Jerry Springer please email me tommytwinkletoes@mormons.org
948523435801677829,2018-01-03 11:56:24,I'd like to officially announce my campaign for presidency of the Mormon church
946082341386162176,2017-12-27 18:16:22,Skin colored emoji's are creepier than foreskin keep it yellow ya flippin squares
944749979050168321,2017-12-24 02:02:02,"Why has no one released a trap album under the name ""kim jong lil"" talking about how bomb their shit is?"
944307623138119686,2017-12-22 20:44:16,Nothing represents the holidays better than sniping ciggy b's with your grandma out back of your local burger king
943869393980796928,2017-12-21 15:42:54,@lilpump well well well https://t.co/4x495vw5pg
943211061003636737,2017-12-19 20:06:55,"Then you got the meme crowd which is equivalent to the homeless dude on the t repeating ""i ate toilet paper today"" to himself over and over"
943210043570311170,2017-12-19 20:02:53,"Twitter without the internet is just a bunch of weirdo's saying random shit to the crowd following them whispering ""oh i like that"""
941047212095823874,2017-12-13 20:48:33,Nothing's better than talking to a sassy dental assistant.
940320769892110336,2017-12-11 20:41:56,Name a better Christmas movie https://t.co/IwBXWBmlcl
938552857674043399,2017-12-06 23:36:53,My aspirations in life are to be an Uber driver in North Korea
938127613733851137,2017-12-05 19:27:07,Nothing's more festive than sniping cigs out front of your local burger king with your grandma.
934921854925660163,2017-11-26 23:08:34,If you get a tattoo and don't send a mass email of it to all of your relatives is it even permanent?
933379244276813825,2017-11-22 16:58:47,@realDonaldTrump strikes me as the type to pick the urinal closest to the one guy in a public bathroom when there's… https://t.co/W2oHqUaIpR
933004202984509441,2017-11-21 16:08:31,Don't forget to check out my art exhibit this week at the Museum of Fine Arts. It's inspired by Stevie Wonders pers… https://t.co/6ovtdbNURB
932089714533953536,2017-11-19 03:34:39,Eat your fuckin memes pussy's https://t.co/fNEwftK2p4
929740859909828608,2017-11-12 16:01:09,If you don't drink gasoline and slit your wrists over an open flame can you even call yourself a fireman???
923601012606324736,2017-10-26 17:23:35,I hope the second season of stranger things is just barb sitting with the demagorgon talking about how no one's looking for her
796810668112576512,2016-11-10 20:24:01,Its really nice to see so much of our nations youth making a solid effort at stopping over population by voiding their citizenship
794197377544581120,2016-11-03 15:19:44,@CryanBorbett ill give you $60 tip
794191187393609728,2016-11-03 14:55:09,@CryanBorbett bring me some medium pizzas then because i can never find them
794175622981373954,2016-11-03 13:53:18,Why the hell do medium pizzas not exist anymore?
790594582404796417,2016-10-24 16:43:31,@Dad_Puncher that's racist
779496539961995264,2016-09-24 01:43:52,For real who plays Wilson in cast away
778390893636284416,2016-09-21 00:30:25,Before I even got into the palladium there were bloody people pressing charges on each other. Nice job @knockedloose
777965031027724288,2016-09-19 20:18:11,My twitter is just me retweet ingredients mildly funny cancer so people think I'm funny but none of it is my cancer
776228139944992768,2016-09-15 01:16:24,@angelaottolinii @maddy_xm I'm pretty sure that's racist
775493257086115840,2016-09-13 00:36:15,@stillxcold the liquor store
774761205848301568,2016-09-11 00:07:20,@hahquinn @knockedloose rekt
774758712506511360,2016-09-10 23:57:26,@knockedloose https://t.co/kmHHVW4fTJ
774050273039781889,2016-09-09 01:02:20,@MikeTyson https://t.co/RLwJF2nKHk
773669051511955456,2016-09-07 23:47:30,@knockedloose WHY The Fuck are your new songs not on Spotify right now?
750872682305056768,2016-07-07 02:02:52,@twitter I am the one and only matt grady verify me so I can die verified
748910100128096256,2016-07-01 16:04:16,"I had my hair up because I was working and a boat of like 57 small children started chanting ""man bun matt"""
747401084491206657,2016-06-27 12:07:59,I'm like famous now right? https://t.co/XN9z0z6PqY
745374688092774400,2016-06-21 21:55:48,Who wants to see finding dori with @stillxcold and I?
743929566079647745,2016-06-17 22:13:24,@stillxcold lol same
743890055962427392,2016-06-17 19:36:24,@counterparts905 honestly just your with @ExpireHC again that tour my shit
743886205218095104,2016-06-17 19:21:06,@stillxcold https://t.co/Fl96cWQWLj
743830639217106945,2016-06-17 15:40:18,@stillxcold you eat ass???
743829899497054208,2016-06-17 15:37:22,@matthewjagiela @boxplotdnb yeah me the fuck too especially when jfk shoots you in the back of the head while you clean it
743589526895984641,2016-06-16 23:42:13,While I was working today I left my drivers side window open about a centimeter. A bird shit in it. So that's how my day is going
741999290638290944,2016-06-12 14:23:11,Someone set me on fire
741723219120558080,2016-06-11 20:06:10,I'm not a doctor but this Cancer https://t.co/kO7igOe6Rs
741710302803300352,2016-06-11 19:14:51,@riaaroooooo I'll deport you
741305409097629696,2016-06-10 16:25:56,It was me https://t.co/Mr1gkTdOAJ
740903640693628928,2016-06-09 13:49:27,Dig your nails into my wounds and pull
740652498982146048,2016-06-08 21:11:31,@stillxcold all the above
737135307481550848,2016-05-30 04:15:27,The only thing that gets easier is the hell you go through
736708956245110784,2016-05-29 00:01:17,@curtis_fhc I gotchu fam
736146910055178240,2016-05-27 10:47:54,Our gods have abandoned us is a #jam rn
735949995497693189,2016-05-26 21:45:26,Stop stealing my jokes Curtis https://t.co/0mXYMjO9A2
734493364503085057,2016-05-22 21:17:18,@acaldarola  https://t.co/7hjTkK3c4p
733283453890908160,2016-05-19 13:09:33,My moms a virgin https://t.co/cnNxGLFbes
732926259953602561,2016-05-18 13:30:12,Canadian hardcore is always so ironic
732379569991389184,2016-05-17 01:17:51,My mom is such a virgin
731517259013881856,2016-05-14 16:11:20,@absolutelyabby_ lips are easy you should do it
730577810759266305,2016-05-12 01:58:18,This is how my old friends were conceived because they're all pieces of shit https://t.co/uk0AlhkwRh
729337967102267392,2016-05-08 15:51:36,@ispencemyself I think your dog has autism
728035771454754820,2016-05-05 01:37:08,And aunts https://t.co/usdw5dv6eI
727913710375841792,2016-05-04 17:32:07,@Sadieisonfire  https://t.co/NkB3EYKx2o
727891954390970370,2016-05-04 16:05:40,@curtis_fhc forget the weaboos we should make shit like that illegal
727890919026995200,2016-05-04 16:01:33,@curtis_fhc I heard they legit have pits at those shows so fuck it
727890345019768832,2016-05-04 15:59:16,@curtis_fhc I'll give you one at a tigers jaw show
727834507848650752,2016-05-04 12:17:23,I aspire to be like Bud Dwyer
727694799034298368,2016-05-04 03:02:14,I want to be that guy that opens a pit during turnover
